Name, H, W, R, S, C, M, Sx, Sy, E_size, F_size, R_size, S_size, C_size, M_size, Start time, Finish time, Total cycles, Load Cycles, GEMM Cycles, Store Cycles, Load Util%, GEMM Util%, Store Util%, Reward, Episode, Step, Overflow_count
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 26, 60, 1, 1, 32, 128, 0, 8870633, 8870633, 5350135, 1646035, 3370128, 60.313, 18.556, 37.992,1.451580,0,34,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 25, 60, 1, 1, 32, 128, 0, 8773543, 8773543, 5350303, 1646035, 3355863, 60.982, 18.761, 38.250,2.530203,0,35,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 26, 60, 1, 1, 32, 128, 0, 8870633, 8870633, 5350135, 1646035, 3370128, 60.313, 18.556, 37.992,1.451580,0,36,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 26, 60, 1, 1, 32, 128, 0, 8870633, 8870633, 5350135, 1646035, 3370128, 60.313, 18.556, 37.992,1.451580,0,37,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 25, 60, 1, 1, 32, 128, 0, 8773543, 8773543, 5350303, 1646035, 3355863, 60.982, 18.761, 38.250,2.530203,0,38,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 24, 60, 1, 1, 32, 128, 0, 8752793, 8752793, 5349901, 1677642, 3341807, 61.122, 19.167, 38.180,2.760725,0,39,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 23, 60, 1, 1, 32, 128, 0, 8739183, 8739183, 5350054, 1677642, 3327740, 61.219, 19.197, 38.078,2.911926,0,40,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 22, 60, 1, 1, 32, 128, 0, 8910733, 8910733, 5349947, 1677642, 3390476, 60.039, 18.827, 38.049,1.006089,0,41,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 22, 60, 1, 1, 32, 128, 0, 8910733, 8910733, 5349947, 1677642, 3390476, 60.039, 18.827, 38.049,1.006089,0,42,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 22, 60, 1, 1, 32, 128, 0, 8910733, 8910733, 5349947, 1677642, 3390476, 60.039, 18.827, 38.049,1.006089,0,43,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 21, 60, 1, 1, 32, 128, 0, 8842773, 8842773, 5350067, 1677642, 3372837, 60.502, 18.972, 38.142,1.761091,0,44,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 20, 60, 1, 1, 32, 128, 0, 8779943, 8779943, 5350229, 1709249, 3354809, 60.937, 19.468, 38.210,2.459102,0,45,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 19, 60, 1, 1, 32, 128, 0, 8765173, 8765173, 5350630, 1709249, 3338545, 61.044, 19.500, 38.089,2.623190,0,46,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 18, 60, 1, 1, 32, 128, 0, 8750713, 8750713, 5350848, 1709249, 3320978, 61.148, 19.533, 37.951,2.783833,0,47,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 18, 60, 1, 1, 32, 128, 0, 8750713, 8750713, 5350848, 1709249, 3320978, 61.148, 19.533, 37.951,2.783833,0,48,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 17, 60, 1, 1, 32, 128, 0, 8892393, 8892393, 5349593, 1740856, 3364439, 60.159, 19.577, 37.835,1.209837,0,49,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 16, 60, 1, 1, 32, 128, 0, 8805723, 8805723, 5348415, 1740856, 3342516, 60.738, 19.770, 37.958,2.172699,0,50,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 15, 60, 1, 1, 32, 128, 0, 8859693, 8859693, 5350666, 1772463, 3321619, 60.393, 20.006, 37.491,1.573118,0,51,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 14, 60, 1, 1, 32, 128, 0, 8817033, 8817033, 5350918, 1772463, 3349773, 60.688, 20.103, 37.992,2.047050,0,52,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 13, 60, 1, 1, 32, 128, 0, 8841643, 8841643, 5347925, 1804070, 3326681, 60.486, 20.404, 37.625,1.773645,0,53,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 13, 60, 1, 1, 32, 128, 0, 8841643, 8841643, 5347925, 1804070, 3326681, 60.486, 20.404, 37.625,1.773645,0,54,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 12, 60, 1, 1, 32, 128, 0, 8891923, 8891923, 5349769, 1835677, 3342385, 60.164, 20.644, 37.589,1.215059,0,55,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 11, 60, 1, 1, 32, 128, 0, 8916783, 8916783, 5347667, 1867284, 3352897, 59.973, 20.941, 37.602,0.938876,0,56,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 10, 60, 1, 1, 32, 128, 0, 8888353, 8888353, 5350548, 1898891, 3321977, 60.197, 21.364, 37.374,1.254720,0,57,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 10, 60, 1, 1, 32, 128, 0, 8888353, 8888353, 5350548, 1898891, 3321977, 60.197, 21.364, 37.374,1.254720,0,58,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 10, 60, 1, 1, 32, 128, 0, 8888353, 8888353, 5350548, 1898891, 3321977, 60.197, 21.364, 37.374,1.254720,0,59,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 9, 60, 1, 1, 32, 128, 0, 8868603, 8868603, 5349214, 1930498, 3321598, 60.316, 21.768, 37.453,1.474132,0,60,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 8, 60, 1, 1, 32, 128, 0, 8933403, 8933403, 5348761, 1993712, 3342581, 59.874, 22.317, 37.417,0.754236,0,61,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 8, 60, 1, 1, 32, 128, 0, 8933403, 8933403, 5348761, 1993712, 3342581, 59.874, 22.317, 37.417,0.754236,0,62,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 7, 60, 1, 1, 32, 128, 0, 8929583, 8929583, 5347939, 2056926, 3324889, 59.890, 23.035, 37.235,0.796674,0,63,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 6, 60, 1, 1, 32, 128, 0, 8982433, 8982433, 5347790, 2151747, 3321408, 59.536, 23.955, 36.977,0.209537,0,64,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 5, 60, 1, 1, 32, 128, 0, 9052883, 9052883, 5347634, 2278175, 3322128, 59.071, 25.165, 36.697,-0.005731,0,65,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 4, 60, 1, 1, 32, 128, 0, 9154583, 9154583, 5345178, 2467817, 3328332, 58.388, 26.957, 36.357,-0.017030,0,66,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 4, 60, 1, 1, 32, 128, 0, 9154583, 9154583, 5345178, 2467817, 3328332, 58.388, 26.957, 36.357,-0.017030,0,67,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 3, 60, 1, 1, 32, 128, 0, 9315933, 9315933, 5340662, 2815494, 3323021, 57.328, 30.222, 35.670,-0.034955,0,68,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 2, 60, 1, 1, 32, 128, 0, 9585293, 9585293, 5335244, 3447634, 3316963, 55.661, 35.968, 34.605,-0.064879,0,69,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 3, 60, 1, 1, 32, 128, 0, 9315933, 9315933, 5340662, 2815494, 3323021, 57.328, 30.222, 35.670,-0.034955,0,70,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 3, 60, 1, 1, 32, 128, 0, 9315933, 9315933, 5340662, 2815494, 3323021, 57.328, 30.222, 35.670,-0.034955,0,71,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 2, 60, 1, 1, 32, 128, 0, 9585293, 9585293, 5335244, 3447634, 3316963, 55.661, 35.968, 34.605,-0.064879,0,72,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 2, 60, 1, 1, 32, 128, 0, 9585293, 9585293, 5335244, 3447634, 3316963, 55.661, 35.968, 34.605,-0.064879,0,73,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 2, 60, 1, 1, 32, 128, 0, 9585293, 9585293, 5335244, 3447634, 3316963, 55.661, 35.968, 34.605,-0.064879,0,74,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 60, 1, 1, 32, 128, 0, 10521063, 10521063, 5327389, 5407268, 3333289, 50.635, 51.395, 31.682,-0.168839,0,75,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 60, 1, 1, 32, 128, 0, 10521063, 10521063, 5327389, 5407268, 3333289, 50.635, 51.395, 31.682,-0.168839,0,76,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 60, 1, 1, 32, 128, 0, 10521063, 10521063, 5327389, 5407268, 3333289, 50.635, 51.395, 31.682,-0.168839,0,77,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 60, 1, 1, 32, 128, 0, 10521063, 10521063, 5327389, 5407268, 3333289, 50.635, 51.395, 31.682,-0.168839,0,78,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 60, 1, 1, 32, 128, 0, 10521063, 10521063, 5327389, 5407268, 3333289, 50.635, 51.395, 31.682,-0.168839,0,79,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 60, 1, 1, 32, 128, 0, 10521063, 10521063, 5327389, 5407268, 3333289, 50.635, 51.395, 31.682,-0.168839,0,80,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 60, 1, 1, 32, 128, 0, 10521063, 10521063, 5327389, 5407268, 3333289, 50.635, 51.395, 31.682,-0.168839,0,81,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 60, 1, 1, 32, 128, 0, 10521063, 10521063, 5327389, 5407268, 3333289, 50.635, 51.395, 31.682,-0.168839,0,82,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 60, 1, 1, 32, 128, 0, 10521063, 10521063, 5327389, 5407268, 3333289, 50.635, 51.395, 31.682,-0.168839,0,83,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 2, 60, 1, 1, 32, 128, 0, 9585293, 9585293, 5335244, 3447634, 3316963, 55.661, 35.968, 34.605,-0.064879,0,84,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 59, 1, 1, 32, 128, 0, 13746438, 13746438, 5310330, 9326536, 3341081, 38.631, 67.847, 24.305,-0.527162,0,85,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 59, 1, 1, 32, 128, 0, 13746438, 13746438, 5310330, 9326536, 3341081, 38.631, 67.847, 24.305,-0.527162,0,86,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 59, 1, 1, 32, 128, 0, 13746438, 13746438, 5310330, 9326536, 3341081, 38.631, 67.847, 24.305,-0.527162,0,87,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 60, 1, 1, 32, 128, 0, 10521063, 10521063, 5327389, 5407268, 3333289, 50.635, 51.395, 31.682,-0.168839,0,88,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 60, 1, 1, 32, 128, 0, 10521063, 10521063, 5327389, 5407268, 3333289, 50.635, 51.395, 31.682,-0.168839,0,89,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 60, 1, 1, 32, 128, 0, 10521063, 10521063, 5327389, 5407268, 3333289, 50.635, 51.395, 31.682,-0.168839,0,90,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 2, 60, 1, 1, 32, 128, 0, 9585293, 9585293, 5335244, 3447634, 3316963, 55.661, 35.968, 34.605,-0.064879,0,91,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 60, 1, 1, 32, 128, 0, 10521063, 10521063, 5327389, 5407268, 3333289, 50.635, 51.395, 31.682,-0.168839,0,92,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 60, 1, 1, 32, 128, 0, 10521063, 10521063, 5327389, 5407268, 3333289, 50.635, 51.395, 31.682,-0.168839,0,93,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 60, 1, 1, 32, 128, 0, 10521063, 10521063, 5327389, 5407268, 3333289, 50.635, 51.395, 31.682,-0.168839,0,94,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 60, 1, 1, 32, 128, 0, 10521063, 10521063, 5327389, 5407268, 3333289, 50.635, 51.395, 31.682,-0.168839,0,95,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 60, 1, 1, 32, 128, 0, 10521063, 10521063, 5327389, 5407268, 3333289, 50.635, 51.395, 31.682,-0.168839,0,96,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 60, 1, 1, 32, 128, 0, 10521063, 10521063, 5327389, 5407268, 3333289, 50.635, 51.395, 31.682,-0.168839,0,97,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 60, 1, 1, 32, 128, 0, 10521063, 10521063, 5327389, 5407268, 3333289, 50.635, 51.395, 31.682,-0.168839,0,98,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 60, 1, 1, 32, 128, 0, 10521063, 10521063, 5327389, 5407268, 3333289, 50.635, 51.395, 31.682,-0.168839,0,99,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 17, 16, 1, 1, 32, 128, 0, 9206493, 9206493, 5345635, 2499424, 3341628, 58.064, 27.148, 36.296,-0.022797,1,0,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 16, 16, 1, 1, 32, 128, 0, 9179213, 9179213, 5341867, 2499424, 3335172, 58.195, 27.229, 36.334,-0.019766,1,1,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 17, 16, 1, 1, 32, 128, 0, 9206493, 9206493, 5345635, 2499424, 3341628, 58.064, 27.148, 36.296,-0.022797,1,2,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 17, 16, 1, 1, 32, 128, 0, 9206493, 9206493, 5345635, 2499424, 3341628, 58.064, 27.148, 36.296,-0.022797,1,3,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 16, 16, 1, 1, 32, 128, 0, 9179213, 9179213, 5341867, 2499424, 3335172, 58.195, 27.229, 36.334,-0.019766,1,4,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 15, 17, 1, 1, 32, 128, 0, 9259223, 9259223, 5278385, 2625852, 3418180, 57.007, 28.359, 36.916,-0.028655,1,5,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 14, 17, 1, 1, 32, 128, 0, 9258973, 9258973, 5281630, 2625852, 3426613, 57.043, 28.360, 37.009,-0.028627,1,6,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 13, 18, 1, 1, 32, 128, 0, 9325523, 9325523, 5344500, 2752280, 3329883, 57.310, 29.513, 35.707,-0.036020,1,7,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 13, 19, 1, 1, 32, 128, 0, 9419988, 9419988, 5270349, 2752280, 3443383, 55.949, 29.217, 36.554,-0.046515,1,8,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 13, 19, 1, 1, 32, 128, 0, 9419988, 9419988, 5270349, 2752280, 3443383, 55.949, 29.217, 36.554,-0.046515,1,9,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 12, 19, 1, 1, 32, 128, 0, 9469057, 9469057, 5271824, 2878708, 3442912, 55.674, 30.401, 36.360,-0.051966,1,10,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 11, 19, 1, 1, 32, 128, 0, 9505873, 9505873, 5272148, 3005136, 3441052, 55.462, 31.613, 36.199,-0.056056,1,11,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 10, 19, 1, 1, 32, 128, 0, 9553865, 9553865, 5276885, 3131564, 3441223, 55.233, 32.778, 36.019,-0.061388,1,12,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 9, 20, 1, 1, 32, 128, 0, 9309353, 9309353, 5340347, 2815494, 3322951, 57.365, 30.244, 35.695,-0.034224,1,13,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 9, 21, 1, 1, 32, 128, 0, 9355373, 9355373, 5292812, 2815494, 3415976, 56.575, 30.095, 36.514,-0.039336,1,14,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 8, 21, 1, 1, 32, 128, 0, 9447933, 9447933, 5291390, 3005136, 3417942, 56.006, 31.807, 36.177,-0.049619,1,15,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 7, 21, 1, 1, 32, 128, 0, 9525353, 9525353, 5287770, 3194778, 3418841, 55.513, 33.540, 35.892,-0.058220,1,16,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 6, 22, 1, 1, 32, 128, 0, 9623743, 9623743, 5342187, 3479241, 3330800, 55.510, 36.153, 34.610,-0.069151,1,17,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 7, 22, 1, 1, 32, 128, 0, 9484893, 9484893, 5335421, 3194778, 3328964, 56.252, 33.683, 35.098,-0.053725,1,18,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 7, 22, 1, 1, 32, 128, 0, 9484893, 9484893, 5335421, 3194778, 3328964, 56.252, 33.683, 35.098,-0.053725,1,19,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 6, 22, 1, 1, 32, 128, 0, 9623743, 9623743, 5342187, 3479241, 3330800, 55.510, 36.153, 34.610,-0.069151,1,20,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 5, 22, 1, 1, 32, 128, 0, 9803873, 9803873, 5348251, 3858525, 3334177, 54.552, 39.357, 34.009,-0.089163,1,21,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 4, 21, 1, 1, 32, 128, 0, 10079913, 10079913, 5285880, 4427451, 3415549, 52.440, 43.924, 33.885,-0.119829,1,22,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 3, 21, 1, 1, 32, 128, 0, 10594513, 10594513, 5289502, 5470482, 3410221, 49.927, 51.635, 32.189,-0.176999,1,23,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 3, 21, 1, 1, 32, 128, 0, 10594513, 10594513, 5289502, 5470482, 3410221, 49.927, 51.635, 32.189,-0.176999,1,24,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 2, 21, 1, 1, 32, 128, 0, 11644093, 11644093, 5271395, 7366902, 3387431, 45.271, 63.267, 29.091,-0.293602,1,25,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 2, 20, 1, 1, 32, 128, 0, 11665233, 11665233, 5329298, 7366902, 3345883, 45.685, 63.153, 28.683,-0.295951,1,26,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 21, 1, 1, 32, 128, 0, 17321751, 17321751, 5299932, 13245804, 3342005, 30.597, 76.469, 19.294,-0.924362,1,27,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 21, 1, 1, 32, 128, 0, 17321751, 17321751, 5299932, 13245804, 3342005, 30.597, 76.469, 19.294,-0.924362,1,28,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 22, 1, 1, 32, 128, 0, 17360524, 17360524, 5326587, 13245804, 3352067, 30.682, 76.298, 19.309,-0.928670,1,29,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 23, 1, 1, 32, 128, 0, 17362273, 17362273, 5330791, 13245804, 3349667, 30.703, 76.291, 19.293,-0.928864,1,30,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 24, 1, 1, 32, 128, 0, 17337254, 17337254, 5308248, 13245804, 3358781, 30.618, 76.401, 19.373,-0.926085,1,31,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 24, 1, 1, 32, 128, 0, 17337254, 17337254, 5308248, 13245804, 3358781, 30.618, 76.401, 19.373,-0.926085,1,32,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 23, 1, 1, 32, 128, 0, 17362273, 17362273, 5330791, 13245804, 3349667, 30.703, 76.291, 19.293,-0.928864,1,33,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 23, 1, 1, 32, 128, 0, 17362273, 17362273, 5330791, 13245804, 3349667, 30.703, 76.291, 19.293,-0.928864,1,34,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 2, 23, 1, 1, 32, 128, 0, 11642863, 11642863, 5263510, 7366902, 3393772, 45.208, 63.274, 29.149,-0.293465,1,35,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 3, 24, 1, 1, 32, 128, 0, 10566614, 10566614, 5323882, 5470482, 3339327, 50.384, 51.771, 31.603,-0.173899,1,36,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 2, 25, 1, 1, 32, 128, 0, 11672473, 11672473, 5290176, 7366902, 3399886, 45.322, 63.113, 29.127,-0.296755,1,37,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 2, 25, 1, 1, 32, 128, 0, 11672473, 11672473, 5290176, 7366902, 3399886, 45.322, 63.113, 29.127,-0.296755,1,38,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 3, 26, 1, 1, 32, 128, 0, 10593015, 10593015, 5337346, 5470482, 3340380, 50.386, 51.642, 31.534,-0.176832,1,39,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 4, 27, 1, 1, 32, 128, 0, 10062226, 10062226, 5271504, 4427451, 3408298, 52.389, 44.001, 33.872,-0.117864,1,40,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 4, 27, 1, 1, 32, 128, 0, 10062226, 10062226, 5271504, 4427451, 3408298, 52.389, 44.001, 33.872,-0.117864,1,41,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 3, 27, 1, 1, 32, 128, 0, 10569149, 10569149, 5270917, 5470482, 3395474, 49.871, 51.759, 32.126,-0.174181,1,42,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 4, 27, 1, 1, 32, 128, 0, 10062226, 10062226, 5271504, 4427451, 3408298, 52.389, 44.001, 33.872,-0.117864,1,43,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 3, 27, 1, 1, 32, 128, 0, 10569149, 10569149, 5270917, 5470482, 3395474, 49.871, 51.759, 32.126,-0.174181,1,44,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 4, 27, 1, 1, 32, 128, 0, 10062226, 10062226, 5271504, 4427451, 3408298, 52.389, 44.001, 33.872,-0.117864,1,45,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 3, 27, 1, 1, 32, 128, 0, 10569149, 10569149, 5270917, 5470482, 3395474, 49.871, 51.759, 32.126,-0.174181,1,46,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 3, 28, 1, 1, 32, 128, 0, 10596583, 10596583, 5325942, 5470482, 3339882, 50.261, 51.625, 31.518,-0.177229,1,47,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 2, 28, 1, 1, 32, 128, 0, 12038194, 12038194, 5328432, 7366902, 3329248, 44.263, 61.196, 27.656,-0.337385,1,48,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 28, 1, 1, 32, 128, 0, 17306146, 17306146, 5280846, 13245804, 3341484, 30.514, 76.538, 19.308,-0.922629,1,49,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 29, 1, 1, 32, 128, 0, 17328341, 17328341, 5300137, 13245804, 3344964, 30.587, 76.440, 19.303,-0.925094,1,50,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 30, 1, 1, 32, 128, 0, 13759793, 13759793, 5336302, 9326536, 3325185, 38.782, 67.781, 24.166,-0.528646,1,51,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 31, 1, 1, 32, 128, 0, 13710308, 13710308, 5272178, 9326536, 3344832, 38.454, 68.026, 24.396,-0.523149,1,52,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 31, 1, 1, 32, 128, 0, 13710308, 13710308, 5272178, 9326536, 3344832, 38.454, 68.026, 24.396,-0.523149,1,53,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 31, 1, 1, 32, 128, 0, 13710308, 13710308, 5272178, 9326536, 3344832, 38.454, 68.026, 24.396,-0.523149,1,54,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 32, 1, 1, 32, 128, 0, 13731323, 13731323, 5287710, 9326536, 3352990, 38.508, 67.922, 24.419,-0.525483,1,55,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 32, 1, 1, 32, 128, 0, 13731323, 13731323, 5287710, 9326536, 3352990, 38.508, 67.922, 24.419,-0.525483,1,56,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 32, 1, 1, 32, 128, 0, 13731323, 13731323, 5287710, 9326536, 3352990, 38.508, 67.922, 24.419,-0.525483,1,57,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 32, 1, 1, 32, 128, 0, 13731323, 13731323, 5287710, 9326536, 3352990, 38.508, 67.922, 24.419,-0.525483,1,58,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 2, 33, 1, 1, 32, 128, 0, 10525033, 10525033, 5291200, 5407268, 3374096, 50.273, 51.375, 32.058,-0.169280,1,59,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 2, 33, 1, 1, 32, 128, 0, 10525033, 10525033, 5291200, 5407268, 3374096, 50.273, 51.375, 32.058,-0.169280,1,60,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 33, 1, 1, 32, 128, 0, 13719395, 13719395, 5282251, 9326536, 3346139, 38.502, 67.981, 24.390,-0.524158,1,61,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 33, 1, 1, 32, 128, 0, 13719395, 13719395, 5282251, 9326536, 3346139, 38.502, 67.981, 24.390,-0.524158,1,62,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 34, 1, 1, 32, 128, 0, 13711655, 13711655, 5284891, 9326536, 3331950, 38.543, 68.019, 24.300,-0.523298,1,63,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 2, 34, 1, 1, 32, 128, 0, 10529873, 10529873, 5337701, 5407268, 3331484, 50.691, 51.352, 31.638,-0.169818,1,64,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 34, 1, 1, 32, 128, 0, 13711655, 13711655, 5284891, 9326536, 3331950, 38.543, 68.019, 24.300,-0.523298,1,65,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 35, 1, 1, 32, 128, 0, 13765778, 13765778, 5331002, 9326536, 3337721, 38.726, 67.752, 24.247,-0.529311,1,66,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 35, 1, 1, 32, 128, 0, 13765778, 13765778, 5331002, 9326536, 3337721, 38.726, 67.752, 24.247,-0.529311,1,67,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 35, 1, 1, 32, 128, 0, 13765778, 13765778, 5331002, 9326536, 3337721, 38.726, 67.752, 24.247,-0.529311,1,68,24,
